rckt_info,CG,CP,Cna,Cn,Cma,Cm,Cm (Barrowman),SM,
./csvRunner/GVT-A33/T-altura:1.12____3_aletas____60%_do_tamanho____com_canard,4.843480162079988,1.7623198614903106,0.1391650759916368,0.2783301519832736,8.42416320970485,16.8483264194097,0.04049320003534229,-60.53360119036694,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___100%____com_canard,3.839472714382593,1.3520790023264426,0.3923237294399285,0.784647458879857,19.172172449887942,38.344344899775884,0.04049320003534229,-48.868245816427304,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___100%___sem_canard,3.9390406489440726,1.4876690075690269,0.3472042159049656,0.6944084318099312,16.72154358811967,33.44308717623934,0.04049320003534229,-48.16054305255492,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___30%____sem_canard,5.390340350576114,4.161151811306086,0.03849416323970806,0.07698832647941611,0.9295989053642194,1.8591978107284388,0.04049320003534229,-24.149087215521185,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___30%___com_canard,5.229934831113659,3.624899395138506,0.044709606430748866,0.08941921286149773,1.4098330579539196,2.819666115907839,0.04049320003534229,-31.533112691063906,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___40%____com_canard,5.146896032450021,2.7126413197471813,0.06926041191184384,0.1385208238236877,3.312327781928208,6.624655563856416,0.04049320003534229,-47.82425761695167,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___40%____sem_canard,5.301042048964161,3.169671583736755,0.05821073512777131,0.11642147025554261,2.4374978705404176,4.874995741080835,0.04049320003534229,-41.87368301036162,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___50%___com_canard,5.191372188278897,2.5432564922199035,0.08562553672068207,0.17125107344136414,4.454741213625027,8.909482427250055,0.04049320003534229,-52.02584864555979,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___50%___sem_canard,4.84187095432253,1.9446081994976288,0.13005337021103805,0.2601067404220761,7.40272663363251,14.80545326726502,0.04049320003534229,-56.92068280599019,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___50%_do_tamanho___com_canard,5.044705950417922,2.098152615788042,0.10689414435727107,0.21378828871454214,6.188001915684181,12.376003831368362,0.04049320003534229,-57.88906354872062,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___60%____sem_canard,5.064844969290893,2.2840892142621447,0.10553307548068888,0.21106615096137776,5.765455932982492,11.530911865964985,0.04049320003534229,-54.63174371372786,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___60%___com_canard,4.926685094684905,1.8044619521020213,0.13937271063191106,0.2787454212638221,8.549169009419652,17.098338018839303,0.04049320003534229,-61.340336789447626,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___70%____com_canard,4.795443401269814,1.6842580604627566,0.17165070541460553,0.34330141082921106,10.49188916355818,20.98377832711636,0.04049320003534229,-61.12348410229976,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___70%____sem_canard,4.9247670245517385,2.022031246131708,0.13781107026338335,0.2756221405267667,7.859118355911191,15.718236711822382,0.04049320003534229,-57.02820782750551,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___80%___com_canard,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___80%___sem_canard,4.774762012604593,1.8350215256223503,0.17505491039726168,0.35010982079452335,10.110334136343395,20.22066827268679,0.04049320003534229,-57.75521585426802,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___80%_do_tamanho___com_canard,4.654572516223042,1.5877644000577322,0.20889454554848386,0.4177890910969677,12.586237479582598,25.172474959165196,0.04049320003534229,-60.251632930556184,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___90%____com_canard,4.427526852962785,1.4722973079768709,0.25089659639327155,0.5017931927865431,14.566935842785902,29.133871685571805,0.04049320003534229,-58.05951954785686,
./csvRunner/GVT-A33/T-altura:1.15___3_aletas___90%____sem_canard,4.537075729611191,1.6537068765412246,0.21705696124204937,0.43411392248409875,12.295781559672692,24.591563119345384,0.04049320003534229,-56.647718134969864,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___30%____com_canard,5.147209225748894,3.2879583938092978,0.05215837445752451,0.10431674891504902,1.905216131685058,3.810432263370116,0.04049320003534229,-36.52752125618068,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___30%___sem_canard,5.390340350576114,4.161151811306086,0.03849416323970806,0.07698832647941611,0.9295989053642194,1.8591978107284388,0.04049320003534229,-24.149087215521185,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___40%____com_canard,5.0077550781398505,2.4665181685770814,0.08328137056797391,0.16656274113594782,4.157911449239878,8.315822898479755,0.04049320003534229,-49.92606895015263,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___40%____sem_canard,5.301042048964161,3.169671583736755,0.05821073512777131,0.11642147025554261,2.4374978705404176,4.874995741080835,0.04049320003534229,-41.87368301036162,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___50%___com_canard,5.191372188278897,2.5432564922199035,0.08562553672068207,0.17125107344136414,4.454741213625027,8.909482427250055,0.04049320003534229,-52.02584864555979,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___60%____com_canard,4.657628425690976,1.7017136641161759,0.16916778273901364,0.3383355654780273,9.824077528116483,19.648155056232966,0.04049320003534229,-58.07298156335559,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___60%___sem_canard,5.064844969290893,2.2840892142621447,0.10553307548068888,0.21106615096137776,5.765455932982492,11.530911865964985,0.04049320003534229,-54.63174371372786,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___70%____com_canard,4.461601632497834,1.5929096605301187,0.21220510911593965,0.4244102182318793,11.959746423014321,23.919492846028643,0.04049320003534229,-56.35937076557396,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___70%____sem_canard,4.569706188326813,1.8365537174877937,0.17836547396471747,0.35673094792943494,9.577603848311202,19.155207696622405,0.04049320003534229,-53.696512197230234,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___80%___semcanard,4.356984543978642,1.685522348527052,0.2280239274765552,0.4560478549531104,11.967726953084721,23.935453906169442,0.04049320003534229,-52.48452250396051,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___90%____com_canard,3.984982324979479,1.403628183770992,0.3179355086342524,0.6358710172685048,16.123853474464717,32.247706948929434,0.04049320003534229,-50.71422674279935,
./csvRunner/GVT-A33/T-altura:1.15___4_aletas___90%____sem_canard,4.537075729611191,1.6537068765412246,0.21705696124204937,0.43411392248409875,12.295781559672692,24.591563119345384,0.04049320003534229,-56.647718134969864,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___100%___com_canard,1.01969552908506,1.0703836562411668,0.29881075364663917,0.5976215072932783,-0.297566944527563,-0.595133889055126,0.04020321090447488,0.9958374686857921,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___100%___sem_canard,1.0370548419020236,1.1676606670419647,0.264971118495417,0.529942236990834,-0.6798972803408064,-1.3597945606816129,0.04020321090447488,2.5659297669929493,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___30%___com_canard,0.9581583267743667,0.7256612168545518,0.07286479016777771,0.14572958033555541,0.3328261911379581,0.6656523822759162,0.04020321090447488,-4.567723181135854,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___30%___sem_canard,0.9784757411792315,1.0872309985123019,0.03902515501655553,0.07805031003311105,-0.08338292291332923,-0.16676584582665846,0.04020321090447488,2.1366455271723055,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___40%___com_canard,0.9651000679167666,0.8288922531018202,0.09024524889692091,0.18049049779384183,0.24149524852024648,0.48299049704049296,0.04020321090447488,-2.6759885032405966,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___40%___sem_canard,0.9852012954506777,1.1409820649554918,0.05640561374569873,0.11281122749139746,-0.17263084309815854,-0.3452616861963171,0.04020321090447488,3.060525923473755,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___50%___com_canard,0.9732568783501072,0.9103986604117008,0.11259155297724786,0.22518310595449573,0.13904330795810366,0.2780866159162073,0.04020321090447488,-1.2349355194185934,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___50%___sem_canard,0.9930697310380564,1.1689544521858304,0.07875191782602568,0.15750383565205137,-0.27212689797019524,-0.5442537959403905,0.04020321090447488,3.45549550388554,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___60%___com_canard,0.9878753682429393,0.991222447881932,0.14011133704903278,0.28022267409806556,-0.009213434252040556,-0.018426868504081113,0.04020321090447488,0.06575794968551518,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___60%___sem_canard,1.001697387178505,1.1814314802999761,0.10606406725753635,0.2121281345150727,-0.3745251265482909,-0.7490502530965818,0.04020321090447488,3.5311216723275254,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___70%___com_canard,0.9916987544965904,1.0124937516538506,0.17218169719145301,0.34436339438290603,-0.07034416313611984,-0.14068832627223968,0.04020321090447488,0.40854611310923744,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___70%___sem_canard,1.0107180304744143,1.1846512629296209,0.13834206204023083,0.27668412408046167,-0.4727363857598443,-0.9454727715196886,0.04020321090447488,3.4171558439136844,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___80%___com_canard,1.0012786653001233,1.0410451807999268,0.20942553732533134,0.4188510746506627,-0.16361736495289708,-0.32723472990579416,0.04020321090447488,0.7812674950845477,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___80%___sem_canard,1.019799902140052,1.1821886025900155,0.17558590217410916,0.3511718043482183,-0.560180087846523,-1.120360175693046,0.04020321090447488,3.190347749508125,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___90%___com_canard,1.010692220246916,1.059462647085158,0.2516352228103933,0.5032704456207866,-0.24110721461687676,-0.4822144292337535,0.04020321090447488,0.9581616274703746,
./csvRunner/GVT-A33/T-altura:1.18___3_aletas___90%___sem_canard,1.0286570511633026,1.1761134739614754,0.2177955876591711,0.4355911753183422,-0.6309500639969985,-1.261900127993997,0.04020321090447488,2.896982766172352,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___100%___com_canard,1.0554580067049433,1.0967215369373071,0.3815748428330353,0.7631496856660706,-0.30933448061199276,-0.6186689612239855,0.04020321090447488,0.8106783935631403,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___100%___sem_canard,1.0708071767187968,1.1734088036853807,0.3477352076818131,0.6954704153636262,-0.7009469167331429,-1.4018938334662858,0.04020321090447488,2.015749056317955,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___30%____com_canard,0.9655342611146043,0.7785155650270855,0.08031355819455335,0.1606271163891067,0.29509109885450735,0.5901821977090147,0.04020321090447488,-3.674237644155575,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___30%___sem_canard,0.9856492487688351,1.1206189984296477,0.04647392304333117,0.09294784608666234,-0.1232332762065674,-0.2464665524131348,0.04020321090447488,2.6516650228057497,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___40%____com_canard,0.9771717260024495,0.8867086960620844,0.1034875031667443,0.2069750063334886,0.1839252082009199,0.3678504164018398,0.04020321090447488,-1.7772697434256415,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___40%___sem_canard,0.9969024803230714,1.1675515312303268,0.06964786801552211,0.13929573603104423,-0.23350378339022873,-0.46700756678045746,0.04020321090447488,3.3526336131091448,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___50%___com_canard,0.9903704797580155,0.9655882159611353,0.1332825752738469,0.2665651505476938,0.06489280825076653,0.12978561650153306,0.04020321090447488,-0.4868814105477446,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___60%___com_canard,1.0043162180716954,1.0196269749467743,0.16969877451586113,0.33939754903172226,-0.051045514314561884,-0.10209102862912377,0.04020321090447488,0.3008007244612768,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___60%___sem_canard,1.037709827840899,1.252136406550247,0.13627440864518742,0.27254881729037483,-0.5740835994386471,-1.1481671988772941,0.04020321090447488,4.212702921598193,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___70%___com_canard,1.0182978949359103,1.0551524065284443,0.2127361008927871,0.4254722017855742,-0.15403310602168402,-0.30806621204336804,0.04020321090447488,0.7240572022108852,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___70%___sem_canard,1.0361841916186365,1.1963523923296928,0.17889646574156493,0.35779293148312985,-0.5629376234065536,-1.1258752468131072,0.04020321090447488,3.146723000217216,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___80%___com_canard,1.03174248681847,1.077462962364533,0.2623945544046249,0.5247891088092498,-0.2356935915142789,-0.4713871830285578,0.04020321090447488,0.8982411698637166,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___90%___com_canard,1.0442247669738736,1.0904220734049572,0.31867413505137415,0.6373482701027483,-0.2892315651989955,-0.578463130397991,0.04020321090447488,0.907609163675514,
./csvRunner/GVT-A33/T-altura:1.18___4_aletas___90%___sem_canard,1.060460132351166,1.1832959741820124,0.28483449990015197,0.5696689998003039,-0.6873847854165678,-1.3747695708331356,0.04020321090447488,2.41327783557655,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___100%___com_canard,1.028810343560159,1.0960450990422896,0.2990183882869134,0.5980367765738268,-0.3949789434406959,-0.7899578868813918,0.04020321090447488,1.320918575287439,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___100%___sem_canard,1.04630086793279,1.1965206156610304,0.2651787531356912,0.5303575062713825,-0.7826146443798203,-1.5652292887596406,0.04020321090447488,2.9512720575292795,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___30%___com_canard,0.9619717184262048,0.7388870087367542,0.07307242480805196,0.1461448496161039,0.32026209576833947,0.6405241915366789,0.04020321090447488,-4.382803726708263,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___30%___sem_canard,0.9822657743137786,1.109950929444755,0.039232789656829775,0.07846557931365955,-0.09841738376332561,-0.19683476752665122,0.04020321090447488,2.508549216718592,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___40%____com_canard,0.9694073474629209,0.8451042305235696,0.09045288353719516,0.18090576707439032,0.22089539017338877,0.44179078034677755,0.04020321090447488,-2.4421044585334233,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___40%____sem_canard,0.9895027773969531,1.1657398644066697,0.05661324838597298,0.11322649677194596,-0.19601874227311225,-0.3920374845462245,0.04020321090447488,3.4624182123716407,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___50%___com_canard,0.97817503577789,0.9291921084786601,0.11279918761752211,0.22559837523504422,0.10855077419413128,0.21710154838826257,0.04020321090447488,-0.9623364891793699,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___50%___sem_canard,0.998002930854189,1.1951222871232323,0.07895955246629993,0.15791910493259986,-0.30578499319152835,-0.6115699863830567,0.04020321090447488,3.8726789050892596,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___60%___sem_canard,1.0073649179252926,1.2085598155377297,0.1062717018978106,0.2125434037956212,-0.42006530810273957,-0.8401306162054791,0.04020321090447488,3.9527484796156607,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___70%___com_canard,0.9981218558976457,1.0350380209660666,0.17238933183172728,0.34477866366345455,-0.1250285467570693,-0.2500570935141386,0.04020321090447488,0.7252684689277187,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___70%___sem_canard,1.01720328182744,1.2124437861375403,0.1385496966805051,0.2770993933610102,-0.5314442564226574,-1.0628885128453147,0.04020321090447488,3.8357662929292813,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%___com_canard,1.0085591142235437,1.0648857706016388,0.2096331719656056,0.4192663439312112,-0.23198301852174424,-0.4639660370434885,0.04020321090447488,1.1066140742258366,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%___sem_canard,1.0271666193830165,1.210451713328264,0.17579353681438342,0.35158707362876684,-0.6330124736737052,-1.2660249473474103,0.04020321090447488,3.60088593212667,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%_do_tamanho___com_canard,1.0085591142235437,1.0648857706016388,0.2096331719656056,0.4192663439312112,-0.23198301852174424,-0.4639660370434885,0.04020321090447488,1.1066140742258366,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___90%___com_canard,1.018875566825428,1.0843203896695592,0.25184285745066753,0.5036857149013351,-0.3238076854699167,-0.6476153709398333,0.04020321090447488,1.2857529045998297,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___90%___sem_canard,1.0369499229917003,1.204718666600265,0.21800322229944535,0.4360064445988907,-0.7185486583064159,-1.4370973166128318,0.04020321090447488,3.296046043390268,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___100%___com_canard,1.06765355381244,1.1233091827451904,0.3817824774733095,0.763564954946619,-0.4174527288660241,-0.8349054577320482,0.04020321090447488,1.093430823826136,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___100%___sem_canard,1.0831875349124038,1.202536502608671,0.34794284232208733,0.6958856846441747,-0.8158471325824395,-1.631694265164879,0.04020321090447488,2.344773432146702,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___30%___sem_canard,0.9899475818019703,1.1443520712257744,0.04668155768360542,0.09336311536721084,-0.1416078994036337,-0.2832157988072674,0.04020321090447488,3.0334870220786665,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___40%___com_canard,0.9823101778067661,0.904565686047882,0.10369513780701854,0.20739027561403708,0.1583836107401592,0.3167672214803184,0.04020321090447488,-1.5273966946735578,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___40%___sem_canard,1.0020630582790708,1.1932241020108805,0.06985550265579636,0.13971100531159272,-0.26235070330240146,-0.5247014066048029,0.04020321090447488,3.7556197196819183,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___50%___com_canard,0.9965093896961983,0.9860328394404559,0.13349020991412114,0.2669804198282423,0.02747577392563625,0.0549515478512725,0.04020321090447488,-0.20582613469041935,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___60%___com_canard,1.0115785295174442,1.0420535729648968,0.16990640915613536,0.3398128183122707,-0.10172701770204079,-0.20345403540408158,0.04020321090447488,0.5987238398320738,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___70%___com_canard,1.026763722846409,1.0790749990724129,0.21294373553306134,0.4258874710661227,-0.218847909038646,-0.437695818077292,0.04020321090447488,1.0277264484480126,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___70%___sem_canard,1.0447656304747224,1.2246311877391307,0.17910410038183916,0.3582082007636783,-0.6329009592047157,-1.2658019184094313,0.04020321090447488,3.5337044649196137,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___80%___sem_canard,1.058684436580776,1.2199445281558188,0.22876255389367695,0.4575251077873539,-0.7247597326097253,-1.4495194652194505,0.04020321090447488,3.1681746871324723,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___90%___sem_canard,1.0715887210981694,1.2122239788590297,0.2850421345404262,0.5700842690808524,-0.7875633411355335,-1.575126682271067,0.04020321090447488,2.7629716652428344,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___100%____com_canard,1.0747778356899031,1.1255266064623526,0.3929103487090424,0.7858206974180848,-0.3917429709382783,-0.7834859418765566,0.04052588742968468,0.9970288953329948,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___100%___sem_canard,1.0955920259579406,1.2314968731739129,0.3477908351740795,0.695581670348159,-0.9286141516198168,-1.8572283032396335,0.04052588742968468,2.6700362910800055,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___30%____sem_canard,0.9862150869201776,1.130338858391043,0.03908078250882195,0.0781615650176439,-0.11065755927709331,-0.22131511855418662,0.04052588742968468,2.831508280370637,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___30%___com_canard,0.9659391387120324,0.7490401575035563,0.07292041766004413,0.14584083532008826,0.3107340726868396,0.6214681453736792,0.04052588742968468,-4.261276644567309,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___40%____sem_canard,0.993953024386734,1.189236873445702,0.05646124123796516,0.11292248247593031,-0.21662020651467115,-0.4332404130293423,0.04052588742968468,3.8366178597046736,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___40%___com_canard,0.9738588054404241,0.8592561572663341,0.09030087638918734,0.18060175277837467,0.20331472626015779,0.40662945252031557,0.04052588742968468,-2.251525504402555,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___50%___com_canard,0.9832256042957025,0.946601354411076,0.11264718046951429,0.22529436093902858,0.08105340837552286,0.1621068167510457,0.04052588742968468,-0.7195333965545488,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___50%___sem_canard,1.0030723655243157,1.2205199282796482,0.07880754531829211,0.15761509063658422,-0.3366701111236352,-0.6733402222472704,0.04052588742968468,4.272054278100835,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___60%____sem_canard,1.0131547396658964,1.2351612192298855,0.10611969474980278,0.21223938949960555,-0.462853827972669,-0.925707655945338,0.04052588742968468,4.36162042365401,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___60%_do_tamanho___com_canard,0.9936241137985331,1.01115606722898,0.13995932990102494,0.2799186598020499,-0.048207474537943766,-0.09641494907588753,0.04052588742968468,0.3444391636630059,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___70%____sem_canard,1.0237960690776826,1.2398420981130605,0.13839768953249726,0.2767953790649945,-0.5874316552292164,-1.1748633104584327,0.04052588742968468,4.244519234486795,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___70%___com_canard,1.004650289402719,1.0568967913400964,0.17223732468371944,0.3444746493674389,-0.1767936683256711,-0.3535873366513422,0.04052588742968468,1.0264538691036829,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___80%___com_canard,1.0159306558484413,1.0882136359477506,0.20948116481759776,0.41896232963519553,-0.2974837498563956,-0.5949674997127912,0.04052588742968468,1.4200978408508689,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___80%___sem_canard,1.0346258631124172,1.238399975214486,0.17564152966637558,0.35128305933275117,-0.7031669303735731,-1.4063338607471463,0.04052588742968468,4.003420669981707,
